id,frp
151,47.167635419913864
152,43.757750631078785
153,43.985076283667844
154,39.438563231887734
155,45.121704546612875
156,28.98158321279343
157,27.390303644670418
158,29.208908865382487
159,46.2583328095579
160,46.71298411473588
161,24.662395813602377
162,37.84728366376472
163,30.572862780916573
164,33.75542191716259
165,32.39146800162851
166,35.34670148528561
167,47.84961237768091
168,51.25949716651599
169,56.94263848124113
170,49.440891945803926
171,43.757750631078785
172,55.35135891311812
173,49.440891945803926
174,51.714148471693974
175,42.16647106295577
176,42.39379671554483
177,45.34903019920193
178,36.028678443052655
179,33.52809626457354
180,33.07344495939556
181,31.936816696450528
182,31.48216539127254
183,37.16530670599768
184,56.7153128286522
185,77.17462156166269
186,63.08043110114425
187,64.21705936408928
188,68.76357241586939
189,72.85543416247151
190,74.90136503577264
191,69.90020067881441
192,72.17345720470448
193,70.12752633140347
194,66.94496719515745
195,69.67287502622548
196,70.58217763658146
197,76.94729590907363
198,75.8106676461286
199,78.99322678237463
200,79.44787808755275
201,77.85659851942961
202,78.08392417201867
203,78.7659011297857
204,75.12869068836157
205,77.85659851942961
206,75.8106676461286
207,76.2653189513066
208,74.44671373059452
209,75.58334199353955
210,73.3100854676495
211,71.2641545943485
212,82.63043722379876
213,76.49264460389566
214,81.7211346134428
215,75.35601634095062
216,76.2653189513066
217,80.35718069790872
218,76.94729590907363
219,78.99322678237463
220,75.8106676461286
221,75.12869068836157
222,73.53741112023854
223,75.12869068836157
224,76.03799329871767
225,70.58217763658146
226,69.90020067881441
227,66.94496719515745
228,73.53741112023854
229,78.99322678237463
230,71.94613155211555
231,75.8106676461286
232,80.58450635049778
233,76.03799329871767
234,73.53741112023854
235,69.67287502622548
236,73.3100854676495
237,80.12985504531966
238,82.40311157120972
239,72.40078285729354
240,68.3089211106914
241,69.44554937363642
242,70.80950328917052
243,68.3089211106914
244,65.80833893221242
245,65.80833893221242
246,67.85426980551341
247,66.03566458480134
248,70.58217763658146
249,69.67287502622548
250,67.85426980551341
251,65.12636197444537
252,63.98973371150035
253,73.08275981506057
254,70.12752633140347
255,66.94496719515745
256,71.71880589952649
257,69.90020067881441
258,69.21822372104751
259,73.53741112023854
260,70.12752633140347
261,51.94147412428303
262,73.7647367728276
263,72.85543416247151
264,69.21822372104751
265,74.44671373059452
266,51.714148471693974
267,70.58217763658146
268,74.67403938318358
269,70.12752633140347
270,70.80950328917052
271,68.3089211106914
272,73.53741112023854
273,67.17229284774638
274,69.90020067881441
275,68.53624676328046
276,63.53508240632237
277,66.03566458480134
278,71.94613155211555
279,67.85426980551341
280,61.26182588043231
281,61.943802838199225
282,59.67054631230917
283,58.07926674418616
284,53.98740499758403
285,53.760079344995106
286,57.397289786419115
287,58.53391804936414
288,76.71997025648457
289,81.26648330826468
290,61.716477185610294
291,59.44322065972024
292,78.7659011297857
293,79.67520374014168
294,80.58450635049778
295,79.90252939273073
296,81.26648330826468
297,56.7153128286522
298,74.90136503577264
299,76.2653189513066
300,73.99206242541653
301,76.2653189513066
302,59.21589500713118
303,66.71764154256839
304,63.53508240632237
305,67.17229284774638
306,50.80484586133801
307,45.121704546612875
308,64.21705936408928
309,65.80833893221242
310,50.35019455616002
311,54.66938195535108
312,37.39263235858674
313,52.623451082050074
314,56.7153128286522
315,58.53391804936414
316,59.44322065972024
317,56.94263848124113
318,58.53391804936414
319,63.76240805891129
320,62.17112849078828
321,43.985076283667844
322,38.98391192670975
323,58.7612437019532
324,40.120540189654776
325,44.2124019362569
326,40.575191494832765
327,53.53275369240605
328,44.667053241434886
329,44.894378894023816
330,61.489151533021236
331,51.25949716651599
332,52.623451082050074
333,53.53275369240605
334,62.398454143377336
335,62.398454143377336
336,61.26182588043231
337,61.26182588043231
338,62.62577979596627
339,48.98624064062594
340,54.66938195535108
341,53.078102387228064
342,56.48798717606314
343,52.16879977687209
344,56.7153128286522
345,56.94263848124113
346,62.398454143377336
347,59.44322065972024
348,60.807174575254194
349,60.35252327007621
350,57.624615439008174
351,58.98856935454226
352,55.8060102182961
353,60.12519761748728
354,37.39263235858674
355,46.48565846214696
356,58.07926674418616
357,48.75891498803701
358,27.16297799208149
359,12.841461878974123
360,9.431577090139037
361,16.478672320398132
362,26.48100103431445
363,28.072280602437463
364,37.39263235858674
365,38.52926062153176
366,30.8001884335055
367,35.574027137874666
368,31.254839738683486
369,29.436234517971545
370,31.254839738683486
371,28.98158321279343
372,26.026349729136466
373,22.843790592890308
374,28.072280602437463
375,29.436234517971545
376,31.936816696450528
377,31.7094910438616
378,28.526931907615445
379,26.935652339492435
380,26.48100103431445
381,28.299606255026518
382,27.16297799208149
383,27.844954949848404
384,28.754257560204504
385,34.66472452751857
386,35.801352790463596
387,28.526931907615445
388,6.703669259071006
389,23.071116245479367
390,29.436234517971545
391,31.48216539127254
392,31.254839738683486
393,27.844954949848404
394,28.98158321279343
395,31.7094910438616
396,30.8001884335055
397,30.11821147573846
398,29.208908865382487
399,29.89088582314953
400,20.34320841441133
401,28.98158321279343
402,29.663560170560473
403,30.572862780916573
404,28.299606255026518
405,30.572862780916573
406,30.11821147573846
407,19.43390580405523
408,27.16297799208149
409,27.390303644670418
410,19.43390580405523
411,34.892050180107624
412,35.34670148528561
413,31.7094910438616
414,34.21007322234058
415,32.39146800162851
416,31.48216539127254
417,22.161813635123266
418,36.93798105340862
419,39.89321453706572
420,36.028678443052655
421,26.026349729136466
422,33.52809626457354
423,35.11937583269668
424,37.61995801117567
425,42.84844802072281
426,36.93798105340862
427,39.66588888447679
428,40.575191494832765
429,35.801352790463596
430,38.98391192670975
431,43.53042497848986
432,40.347865842243706
433,40.802517147421824
434,38.52926062153176
435,38.98391192670975
436,23.071116245479367
437,35.34670148528561
438,23.071116245479367
439,35.574027137874666
440,34.21007322234058
441,23.298441898068294
442,36.48332974823064
443,34.66472452751857
444,20.34320841441133
445,38.98391192670975
446,39.89321453706572
447,43.985076283667844
448,43.985076283667844
449,28.299606255026518
450,25.117047118780366
451,26.708326686903376
452,16.02402101522015
453,15.796695362631219
454,11.932159268618022
455,28.526931907615445
456,29.208908865382487
457,0.33855098657882365
458,6.021692301303965
459,59.89787196489823
460,59.44322065972024
461,57.624615439008174
462,58.7612437019532
463,56.7153128286522
464,63.30775675373331
465,55.8060102182961
466,58.7612437019532
467,57.624615439008174
468,60.12519761748728
469,57.624615439008174
470,63.98973371150035
471,64.21705936408928
472,60.57984892266527
473,61.943802838199225
474,57.851941091597226
475,56.94263848124113
476,62.17112849078828
477,57.624615439008174
478,60.807174575254194
479,65.58101327962336
480,68.08159545810247
481,57.397289786419115
482,62.17112849078828
483,59.21589500713118
484,64.44438501667834
485,57.169964133830184
486,68.76357241586939
487,68.99089806845845
488,61.489151533021236
489,64.89903632185631
490,68.76357241586939
491,58.306592396775216
492,61.943802838199225
493,62.17112849078828
494,60.57984892266527
495,57.624615439008174
496,60.57984892266527
497,55.12403326052906
498,56.7153128286522
499,59.67054631230917
500,57.851941091597226
501,58.53391804936414
502,57.397289786419115
503,57.397289786419115
504,51.714148471693974
505,54.21473065017309
506,56.48798717606314
507,56.7153128286522
508,53.98740499758403
509,57.397289786419115
510,51.48682281910505
511,57.851941091597226
512,56.94263848124113
513,55.8060102182961
514,56.7153128286522
515,52.623451082050074
516,54.89670760794013
517,54.44205630276215
518,55.57868456570717
519,49.213566293214996
520,65.58101327962336
521,65.12636197444537
522,48.07693803026997
523,70.12752633140347
524,64.89903632185631
525,54.44205630276215
526,54.21473065017309
527,54.89670760794013
528,53.760079344995106
529,64.21705936408928
530,63.98973371150035
531,65.12636197444537
532,63.76240805891129
533,52.16879977687209
534,59.89787196489823
535,56.7153128286522
536,67.17229284774638
537,67.17229284774638
538,63.76240805891129
539,53.53275369240605
540,63.53508240632237
541,57.397289786419115
542,56.94263848124113
543,64.44438501667834
544,62.62577979596627
545,51.94147412428303
546,56.260661523474084
547,53.305428039817116
548,52.623451082050074
549,53.305428039817116
550,56.48798717606314
551,55.8060102182961
552,52.850776734639005
553,55.12403326052906
554,64.44438501667834
555,65.80833893221242
556,66.03566458480134
557,60.807174575254194
558,60.12519761748728
559,66.94496719515745
560,68.53624676328046
561,68.99089806845845
562,64.6717106692674
563,67.39961850033544
564,68.53624676328046
565,64.21705936408928
566,66.49031588997933
567,68.3089211106914
568,63.08043110114425
569,65.58101327962336
570,63.30775675373331
571,61.03450022784325
572,64.6717106692674
573,53.760079344995106
574,55.8060102182961
575,50.35019455616002
576,56.7153128286522
577,55.12403326052906
578,61.26182588043231
579,63.08043110114425
580,66.94496719515745
581,60.807174575254194
582,63.30775675373331
583,69.67287502622548
584,55.12403326052906
585,55.35135891311812
586,54.89670760794013
587,50.12286890357097
588,54.89670760794013
589,56.260661523474084
590,56.7153128286522
591,67.39961850033544
592,63.98973371150035
593,58.98856935454226
594,71.03682894175944
595,60.12519761748728
596,56.94263848124113
597,58.306592396775216
598,59.21589500713118
599,59.21589500713118
600,63.98973371150035
601,76.49264460389566
602,59.21589500713118
603,62.853105448555326
604,60.807174575254194
605,58.53391804936414
606,62.398454143377336
607,60.57984892266527
608,62.62577979596627
609,51.48682281910505
610,63.08043110114425
611,62.853105448555326
612,55.35135891311812
613,56.48798717606314
614,65.80833893221242
615,48.531589335447954
616,66.49031588997933
617,60.12519761748728
618,59.89787196489823
619,62.17112849078828
620,61.489151533021236
621,63.08043110114425
622,65.12636197444537
623,60.807174575254194
624,66.49031588997933
625,68.76357241586939
626,65.80833893221242
627,65.80833893221242
628,64.6717106692674
629,65.58101327962336
630,58.7612437019532
631,63.53508240632237
632,56.94263848124113
633,56.48798717606314
634,59.44322065972024
635,57.169964133830184
636,59.21589500713118
637,60.807174575254194
638,59.21589500713118
639,62.853105448555326
640,65.80833893221242
641,63.30775675373331
642,61.943802838199225
643,66.03566458480134
644,61.26182588043231
645,61.03450022784325
646,63.98973371150035
647,63.30775675373331
648,58.53391804936414
649,55.8060102182961
650,62.398454143377336
651,61.489151533021236
652,62.853105448555326
653,60.807174575254194
654,62.398454143377336
655,63.76240805891129
656,59.67054631230917
657,63.08043110114425
658,61.716477185610294
659,64.21705936408928
660,62.62577979596627
661,62.398454143377336
662,65.12636197444537
663,62.398454143377336
664,63.08043110114425
665,58.53391804936414
666,60.57984892266527
667,63.98973371150035
668,63.30775675373331
669,57.624615439008174
670,64.44438501667834
671,62.17112849078828
672,59.89787196489823
673,66.03566458480134
674,62.398454143377336
675,54.44205630276215
676,64.44438501667834
677,55.12403326052906
678,71.2641545943485
679,67.62694415292435
680,62.398454143377336
681,58.306592396775216
682,64.89903632185631
683,66.03566458480134
684,61.716477185610294
685,61.716477185610294
686,61.03450022784325
687,64.21705936408928
688,66.03566458480134
689,60.57984892266527
690,59.21589500713118
691,71.94613155211555
692,67.85426980551341
693,62.398454143377336
694,64.21705936408928
695,65.12636197444537
696,67.39961850033544
697,65.12636197444537
698,70.12752633140347
699,63.98973371150035
700,62.17112849078828
701,64.44438501667834
702,68.3089211106914
703,66.71764154256839
704,66.49031588997933
705,66.03566458480134
706,64.6717106692674
707,60.12519761748728
708,61.489151533021236
709,63.76240805891129
710,60.35252327007621
711,59.21589500713118
712,61.943802838199225
713,61.716477185610294
714,63.98973371150035
715,64.21705936408928
716,61.489151533021236
717,60.12519761748728
718,49.66821759839298
719,53.760079344995106
720,55.57868456570717
721,49.89554325098204
722,54.66938195535108
723,52.39612542946102
724,53.760079344995106
725,50.80484586133801
726,65.12636197444537
727,59.67054631230917
728,60.12519761748728
729,59.67054631230917
730,59.67054631230917
731,61.943802838199225
732,62.853105448555326
733,63.08043110114425
734,61.26182588043231
735,59.89787196489823
736,57.169964133830184
737,65.12636197444537
738,59.89787196489823
739,58.7612437019532
740,62.62577979596627
741,61.26182588043231
742,40.575191494832765
743,40.347865842243706
744,44.2124019362569
745,41.71181975777779
746,46.71298411473588
747,46.2583328095579
748,18.524603193699257
749,18.069951888521274
750,32.61879365421757
751,15.114718404864178
752,17.615300583343156
753,23.980418855835335
754,35.34670148528561
755,36.7106554008197
756,37.84728366376472
757,37.39263235858674
758,19.66123145664428
759,39.66588888447679
760,40.120540189654776
761,39.211237579298675
762,40.347865842243706
763,40.120540189654776
764,41.25716845259981
765,46.71298411473588
766,44.2124019362569
767,38.52926062153176
768,42.16647106295577
769,45.57635585179086
770,42.621122368133754
771,49.440891945803926
772,47.84961237768091
773,51.714148471693974
774,19.66123145664428
775,34.66472452751857
776,33.07344495939556
777,43.07577367331187
778,44.2124019362569
779,35.11937583269668
780,60.807174575254194
781,43.53042497848986
782,54.44205630276215
783,57.851941091597226
784,79.2205524349637
785,43.3030993259008
786,80.12985504531966
787,51.94147412428303
788,49.440891945803926
789,49.89554325098204
790,80.35718069790872
791,21.707162329945284
792,71.03682894175944
793,78.7659011297857
794,39.89321453706572
795,73.3100854676495
796,77.17462156166269
797,83.7670654867438
798,76.49264460389566
799,59.21589500713118
800,61.489151533021236
801,57.851941091597226
802,66.2629902373904
803,66.49031588997933
804,50.35019455616002
805,66.03566458480134
806,64.89903632185631
807,66.71764154256839
808,65.12636197444537
809,68.76357241586939
810,65.58101327962336
811,66.2629902373904
812,73.53741112023854
813,60.57984892266527
814,68.3089211106914
815,65.3536876270343
816,66.49031588997933
817,73.99206242541653
818,48.304263682858895
819,59.89787196489823
820,68.53624676328046
821,64.21705936408928
822,68.53624676328046
823,61.943802838199225
824,63.76240805891129
825,65.3536876270343
826,68.53624676328046
827,71.71880589952649
828,71.71880589952649
829,65.3536876270343
830,62.853105448555326
831,63.98973371150035
832,62.62577979596627
833,65.12636197444537
834,60.57984892266527
835,61.26182588043231
836,38.52926062153176
837,63.30775675373331
838,64.6717106692674
839,57.397289786419115
840,60.35252327007621
841,57.169964133830184
842,59.89787196489823
843,61.26182588043231
844,56.03333587088516
845,57.397289786419115
846,58.07926674418616
847,59.89787196489823
848,74.44671373059452
849,49.66821759839298
850,51.48682281910505
851,56.48798717606314
852,64.44438501667834
853,71.49148024693756
854,48.304263682858895
855,47.39496107250292
856,63.98973371150035
857,57.851941091597226
858,57.169964133830184
859,53.53275369240605
860,50.80484586133801
861,50.80484586133801
862,53.078102387228064
863,47.39496107250292
864,68.99089806845845
865,65.3536876270343
866,54.89670760794013
867,60.57984892266527
868,55.12403326052906
869,67.39961850033544
870,70.35485198399253
871,72.85543416247151
872,60.12519761748728
873,58.98856935454226
874,61.26182588043231
875,55.12403326052906
876,60.12519761748728
877,56.03333587088516
878,72.17345720470448
879,57.169964133830184
880,60.12519761748728
881,60.57984892266527
882,55.12403326052906
883,55.12403326052906
884,61.26182588043231
885,60.35252327007621
886,64.21705936408928
887,54.21473065017309
888,59.44322065972024
889,61.716477185610294
890,42.16647106295577
891,62.62577979596627
892,65.58101327962336
893,60.12519761748728
894,62.853105448555326
895,59.89787196489823
896,60.57984892266527
897,68.3089211106914
898,66.71764154256839
899,72.40078285729354
900,68.08159545810247
901,58.306592396775216
902,63.30775675373331
903,65.12636197444537
904,61.489151533021236
905,63.76240805891129
906,63.98973371150035
907,66.49031588997933
908,64.6717106692674
909,61.26182588043231
910,55.12403326052906
911,61.03450022784325
912,67.39961850033544
913,65.80833893221242
914,62.17112849078828
915,59.44322065972024
916,63.30775675373331
917,61.716477185610294
918,63.76240805891129
919,60.57984892266527
920,62.853105448555326
921,61.03450022784325
922,62.853105448555326
923,60.12519761748728
924,62.398454143377336
925,63.76240805891129
926,57.851941091597226
927,61.03450022784325
928,62.62577979596627
929,63.98973371150035
930,55.8060102182961
931,61.943802838199225
932,62.853105448555326
933,60.57984892266527
934,64.21705936408928
935,63.76240805891129
936,63.30775675373331
937,65.80833893221242
938,65.80833893221242
939,67.17229284774638
940,66.03566458480134
941,64.44438501667834
942,66.03566458480134
943,65.3536876270343
944,70.58217763658146
945,58.53391804936414
946,56.48798717606314
947,65.80833893221242
948,58.53391804936414
949,59.44322065972024
950,62.17112849078828
951,64.6717106692674
952,64.21705936408928
953,61.943802838199225
954,47.84961237768091
955,63.30775675373331
956,61.716477185610294
957,56.48798717606314
958,65.12636197444537
959,64.6717106692674
960,63.08043110114425
961,61.716477185610294
962,70.58217763658146
963,58.07926674418616
964,66.03566458480134
965,63.53508240632237
966,66.94496719515745
967,64.6717106692674
968,73.53741112023854
969,71.2641545943485
970,65.3536876270343
971,70.80950328917052
972,69.21822372104751
973,67.62694415292435
974,70.58217763658146
975,63.98973371150035
976,69.21822372104751
977,65.80833893221242
978,64.89903632185631
979,65.58101327962336
980,64.44438501667834
981,69.21822372104751
982,53.98740499758403
983,72.62810850988258
984,68.53624676328046
985,76.94729590907363
986,64.89903632185631
987,69.90020067881441
988,55.35135891311812
989,52.850776734639005
990,62.62577979596627
991,58.07926674418616
992,66.03566458480134
993,57.169964133830184
994,61.26182588043231
995,63.30775675373331
996,56.7153128286522
997,64.6717106692674
998,58.98856935454226
999,60.807174575254194
1000,59.21589500713118
1001,61.716477185610294
1002,57.397289786419115
1003,56.7153128286522
1004,56.94263848124113
1005,43.53042497848986
1006,42.39379671554483
1007,63.08043110114425
1008,53.078102387228064
1009,56.48798717606314
1010,60.35252327007621
1011,62.62577979596627
1012,67.39961850033544
1013,70.35485198399253
1014,51.714148471693974
1015,48.98624064062594
1016,59.89787196489823
1017,64.44438501667834
1018,54.44205630276215
1019,50.80484586133801
1020,59.89787196489823
1021,69.90020067881441
1022,56.260661523474084
1023,64.89903632185631
1024,60.12519761748728
1025,63.98973371150035
1026,61.716477185610294
1027,59.21589500713118
1028,52.623451082050074
1029,52.850776734639005
1030,58.306592396775216
1031,58.98856935454226
1032,55.8060102182961
1033,56.94263848124113
1034,51.714148471693974
1035,63.08043110114425
1036,55.8060102182961
1037,56.260661523474084
1038,66.03566458480134
1039,69.67287502622548
1040,70.12752633140347
1041,69.21822372104751
1042,65.58101327962336
1043,65.12636197444537
1044,73.53741112023854
1045,67.39961850033544
1046,64.6717106692674
1047,58.53391804936414
1048,62.398454143377336
1049,62.853105448555326
1050,61.489151533021236
1051,63.76240805891129
1052,64.6717106692674
1053,64.89903632185631
1054,61.26182588043231
1055,63.30775675373331
1056,64.44438501667834
1057,64.89903632185631
1058,63.08043110114425
1059,63.53508240632237
1060,63.98973371150035
1061,65.12636197444537
1062,65.3536876270343
1063,61.26182588043231
1064,29.208908865382487
1065,34.21007322234058
1066,33.07344495939556
1067,30.345537128327514
1068,47.167635419913864
1069,39.89321453706572
1070,39.89321453706572
1071,43.757750631078785
1072,44.894378894023816
1073,36.93798105340862
1074,35.801352790463596
1075,31.936816696450528
1076,44.2124019362569
1077,36.256004095641714
1078,37.84728366376472
1079,50.57752020874895
1080,52.623451082050074
1081,53.760079344995106
1082,53.53275369240605
1083,65.58101327962336
1084,69.90020067881441
1085,65.12636197444537
1086,64.21705936408928
1087,62.17112849078828
1088,74.2193880780056
1089,66.03566458480134
1090,7.612971869426964
1091,10.568205353084068
1092,16.70599797298719
1093,11.250182310851109
1094,13.296113184152105
1095,12.614136226385064
1096,13.978090141919154
1097,0.5658766391677474
1098,1.020527944345865
1099,2.8391331650578024
1100,10.340879700495009
1101,8.749600132371995
1102,11.932159268618022
1103,9.886228395317026
1104,11.02285665826205
1105,17.615300583343156
1106,13.750764489330088
1107,16.2513466678092
1108,20.79785971958931
1109,16.933323625576243
1110,17.842626235932215
1111,15.796695362631219
1112,16.02402101522015
1113,15.56936971004216
1114,16.2513466678092
1115,13.750764489330088
1116,17.160649278165174
1117,19.43390580405523
1118,21.93448798253434
1119,21.93448798253434
1120,19.206580151466298
1121,21.479836677356353
1122,17.615300583343156
1123,21.93448798253434
1124,20.79785971958931
1125,18.97925449887724
1126,23.753093203246408
1127,30.572862780916573
1128,22.61646494030138
1129,31.48216539127254
1130,21.93448798253434
1131,19.66123145664428
1132,26.253675381725394
1133,26.48100103431445
1134,21.93448798253434
1135,19.206580151466298
1136,20.79785971958931
1137,20.79785971958931
1138,18.97925449887724
1139,1.4751792495238476
1140,3.0664588176468612
1141,25.117047118780366
1142,25.799024076547408
1143,23.298441898068294
1144,19.43390580405523
1145,17.160649278165174
1146,18.97925449887724
1147,21.93448798253434
1148,10.795531005672991
1149,11.932159268618022
1150,11.932159268618022
1151,21.02518537217824
1152,30.11821147573846
1153,13.296113184152105
1154,32.84611930680663
1155,33.98274756975165
1156,28.98158321279343
1157,31.254839738683486
1158,18.524603193699257
1159,32.16414234903958
1160,33.30077061198462
1161,32.84611930680663
1162,24.435070161013325
1163,19.66123145664428
1164,30.11821147573846
1165,30.8001884335055
1166,32.84611930680663
1167,29.208908865382487
1168,27.844954949848404
1169,31.936816696450528
1170,29.663560170560473
1171,30.11821147573846
1172,19.88855710923321
1173,21.02518537217824
1174,14.43274144709713
1175,32.84611930680663
1176,34.66472452751857
1177,39.438563231887734
1178,36.256004095641714
1179,27.617629297259477
1180,28.526931907615445
1181,23.980418855835335
1182,22.843790592890308
1183,21.252511024767298
1184,4.8850640383589266
1185,23.071116245479367
1186,23.298441898068294
1187,23.298441898068294
1188,21.479836677356353
1189,20.570534067000253
1190,23.071116245479367
1191,23.298441898068294
1192,22.61646494030138
1193,-0.7980772763662074
1194,8.976925784961054
1195,7.612971869426964
1196,30.11821147573846
1197,26.708326686903376
1198,16.2513466678092
1199,20.79785971958931
1200,16.02402101522015
1201,7.158320564248989
1202,23.980418855835335
1203,21.252511024767298
1204,22.61646494030138
1205,30.345537128327514
1206,21.252511024767298
1207,31.254839738683486
1208,23.52576755065735
1209,23.753093203246408
1210,24.207744508424398
1211,21.93448798253434
1212,18.97925449887724
1213,22.61646494030138
1214,-0.7980772763662074
1215,11.704833616029092
1216,4.430412733180944
1217,25.117047118780366
1218,8.294948827194006
1219,7.158320564248989
1220,15.342044057453101
1221,12.614136226385064
1222,16.933323625576243
1223,29.208908865382487
1224,28.072280602437463
1225,18.524603193699257
1226,25.799024076547408
1227,24.207744508424398
1228,28.299606255026518
1229,32.39146800162851
1230,33.98274756975165
1231,43.53042497848986
1232,28.98158321279343
1233,32.16414234903958
1234,26.48100103431445
1235,28.526931907615445
1236,24.207744508424398
1237,51.25949716651599
1238,49.89554325098204
1239,49.89554325098204
1240,50.80484586133801
1241,52.16879977687209
1242,52.39612542946102
1243,49.213566293214996
1244,53.98740499758403
1245,53.98740499758403
1246,51.25949716651599
1247,50.57752020874895
1248,46.71298411473588
1249,51.94147412428303
1250,44.667053241434886
1251,40.575191494832765
1252,53.760079344995106
1253,50.57752020874895
1254,50.35019455616002
1255,51.94147412428303
1256,51.25949716651599
1257,49.89554325098204
1258,50.57752020874895
1259,49.89554325098204
1260,40.575191494832765
1261,46.2583328095579
1262,45.80368150437991
1263,33.07344495939556
1264,42.39379671554483
1265,44.43972758884583
1266,44.894378894023816
1267,39.66588888447679
1268,38.52926062153176
1269,38.07460931635365
1270,33.30077061198462
1271,27.617629297259477
1272,32.39146800162851
1273,29.208908865382487
1274,31.48216539127254
1275,22.61646494030138
1276,26.708326686903376
1277,43.985076283667844
1278,43.3030993259008
1279,49.440891945803926
1280,56.260661523474084
1281,46.2583328095579
1282,46.2583328095579
1283,43.757750631078785
1284,45.57635585179086
1285,43.3030993259008
1286,51.94147412428303
1287,47.62228672509198
1288,59.44322065972024
1289,58.07926674418616
1290,53.53275369240605
1291,60.12519761748728
1292,63.08043110114425
1293,53.305428039817116
1294,61.716477185610294
1295,52.623451082050074
1296,52.39612542946102
1297,24.207744508424398
1298,27.390303644670418
1299,31.7094910438616
1300,28.526931907615445
1301,26.708326686903376
1302,27.617629297259477
1303,29.208908865382487
1304,30.345537128327514
1305,38.07460931635365
1306,40.347865842243706
1307,59.89787196489823
1308,51.03217151392707
1309,45.34903019920193
1310,26.48100103431445
1311,45.34903019920193
1312,40.120540189654776
1313,28.299606255026518
1314,33.07344495939556
1315,38.52926062153176
1316,43.07577367331187
1317,42.621122368133754
1318,43.757750631078785
1319,40.347865842243706
1320,51.94147412428303
1321,32.61879365421757
1322,50.80484586133801
1323,53.53275369240605
1324,40.120540189654776
1325,36.93798105340862
1326,39.211237579298675
1327,35.574027137874666
1328,40.347865842243706
1329,30.345537128327514
1330,29.89088582314953
1331,44.2124019362569
1332,50.57752020874895
1333,53.53275369240605
1334,35.801352790463596
1335,51.48682281910505
1336,50.12286890357097
1337,50.57752020874895
1338,52.16879977687209
1339,46.71298411473588
1340,41.02984280001075
1341,44.43972758884583
1342,23.980418855835335
1343,39.89321453706572
1344,39.438563231887734
1345,37.84728366376472
1346,48.07693803026997
1347,55.12403326052906
1348,55.57868456570717
1349,56.48798717606314
1350,56.260661523474084
1351,73.08275981506057
1352,72.62810850988258
1353,66.71764154256839
1354,68.76357241586939
1355,68.53624676328046
1356,65.80833893221242
1357,67.17229284774638
1358,71.49148024693756
1359,70.80950328917052
1360,68.53624676328046
